start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
11/03/2011,11/03/2011,Japan,JPN,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",Earthquake,Tsunami,19846,368820,210000000,37500000,2011-0082,Fire,Industrial accidents
07/04/2011,07/04/2011,Japan,JPN,"Ishinomakisi, Onagawatyoo districts (Miyagi province), Yamagata province",Earthquake,Ground movement,2,132,0,0,2011-0130,--,--
12/04/2013,12/04/2013,Japan,JPN,Hyogo province,Earthquake,Ground movement,0,8438,0,0,2013-0127,--,--
22/11/2014,22/11/2014,Japan,JPN,"Hakuba village (Hakubamura district, Nagano province)",Earthquake,Ground movement,0,2657,0,0,2014-0465,--,--
14/04/2016,14/04/2016,Japan,JPN,Kumamoto province (Kyushu Isl.),Earthquake,Ground movement,9,120800,0,0,2016-0107,--,--
16/04/2016,16/04/2016,Japan,JPN,"Kumamoto, Fukuoka, Saga, Oita, Miyazaki provinces",Earthquake,Ground movement,49,298432,20000000,5000000,2016-0121,--,--
21/10/2016,21/10/2016,Japan,JPN,"Kurayoshi city (Kurayosisi district, Tottori province)",Earthquake,Ground movement,0,493,0,0,2016-0492,--,--
11/07/1927,11/07/1927,Jordan,JOR,Nablus,Earthquake,Ground movement,242,0,0,0,1927-0007,--,--
23/05/2003,23/05/2003,Kazakhstan,KAZ,Zhambyl district (Jambylslkaya province),Earthquake,Ground movement,3,36626,0,0,2003-0259,--,--
24/05/1990,24/05/1990,Kenya,KEN,Kapenguria ,Earthquake,Ground movement,0,0,0,0,1990-0202,--,--
26/12/2004,26/12/2004,Kenya,KEN,Mombassa district (Coast province),Earthquake,Tsunami,1,0,100000,0,2004-0659,Tsunami/Tidal wave,--
/08/1979,/08/1979,Korea (the Democratic People's Republic of),PRK,,Earthquake,Ground movement,0,0,0,0,1979-0220,--,--
12/09/2016,12/09/2016,Korea (the Republic of),KOR,,Earthquake,Ground movement,0,29832,21000,0,2016-0341,--,--
19/08/1992,19/08/1992,Kyrgyzstan,KGZ,"Dshalal-Abad, Naryn, Talas regions (Near Kyrgyzstan/Chinese Border)",Earthquake,Ground movement,54,86806,130000,0,1992-0081,"Slide (land, mud, sn",--
22/05/1992,22/05/1992,Kyrgyzstan,KGZ,"Burgandi-Nookat (Osh, Djalalabad districts)",Earthquake,Ground movement,4,50000,31000,0,1992-0082,--,--
09/01/1997,09/01/1997,Kyrgyzstan,KGZ,Ak-Tala district (Naryn region),Earthquake,Ground movement,0,1230,2000,0,1997-0028,--,--
26/12/2006,26/12/2006,Kyrgyzstan,KGZ,"Isakeevo, Kochkorka, Semiz-Bel areas (Kochkor district, Naryn province)",Earthquake,Ground movement,0,12050,0,0,2006-0694,--,--
13/01/2008,13/01/2008,Kyrgyzstan,KGZ,"Kara-suu, Alay, Nookat districts (Osh province)",Earthquake,Ground movement,0,3000,0,0,2008-0001,--,--
05/10/2008,05/10/2008,Kyrgyzstan,KGZ,"Nura village (Alay district, Osh province), Chong-Alay district (Osh province)",Earthquake,Ground movement,74,1197,0,0,2008-0454,--,--
19/07/2011,19/07/2011,Kyrgyzstan,KGZ,Batken district (Batken province),Earthquake,Ground movement,0,0,0,0,2011-0243,--,--
17/11/2015,17/11/2015,Kyrgyzstan,KGZ,"Chong-Alay, Alay, Kara-Suu, Kara-Kulja, Aravan districts (Osh province)",Earthquake,Ground movement,0,16780,12000,0,2015-0512,--,--
16/03/1956,16/03/1956,Lebanon,LBN,Bekaa,Earthquake,Ground movement,136,200,0,0,1956-0005,--,--
21/02/1963,21/02/1963,Libya,LBY,El Marj (Barce),Earthquake,Ground movement,320,0,5000,0,1963-0001,--,--
11/09/2016,11/09/2016,Macedonia (the former Yugoslav Republic of),MKD,Skopje province,Earthquake,Ground movement,0,100,0,0,2016-0335,--,--
09/03/1989,09/03/1989,Malawi,MWI,Salima district,Earthquake,Ground movement,9,50100,28000,0,1989-0167,--,--
08/12/2009,08/12/2009,Malawi,MWI,Karonga district (Northern Region province),Earthquake,Ground movement,1,15015,0,0,2009-0547,--,--
20/12/2009,20/12/2009,Malawi,MWI,Karonga district (Northern Region province),Earthquake,Ground movement,3,5721,0,0,2009-0573,--,--
26/12/2004,26/12/2004,Malaysia,MYS,"Barat Daya, Timur Laut district (Pulau Pinang province)",Earthquake,Tsunami,80,5063,500000,0,2004-0659,Tsunami/Tidal wave,--
05/06/2015,05/06/2015,Malaysia,MYS,Ranau district (Sabah province),Earthquake,Ground movement,24,10,0,0,2015-0216,"Slide (land, mud, sn",--
26/12/2004,26/12/2004,Maldives,MDV,"Alifu Alifu, Alifu Dhaalu, Baa, Faafu, Gaafu Alifu, Gaafu Dhaalu, Haa Alifu, Haa Dhaalu, Kaafu, Laamu, Lhaviyani, Male', Meemu, Noonu, Raa, Seenu, Shaviyani, Thaa, Vaavu provinces",Earthquake,Tsunami,102,27214,470100,0,2004-0659,Tsunami/Tidal wave,--
29/11/2007,29/11/2007,Martinique,MTQ,Fort-De-France province,Earthquake,Ground movement,1,100,0,0,2007-0572,--,--
//1941,//1941,Mexico,MEX,Colima,Earthquake,Ground movement,174,0,0,0,1941-0001,--,--
28/07/1957,28/07/1957,Mexico,MEX,"Acapulco, Mexico City",Earthquake,Ground movement,160,29,25000,0,1957-0009,--,--
26/08/1959,26/08/1959,Mexico,MEX,Vera Cruz state,Earthquake,Ground movement,28,0,0,0,1959-0044,--,--
06/06/1964,06/06/1964,Mexico,MEX,"Guerrero, Michoacan",Earthquake,Ground movement,45,4000,3000,0,1964-0032,--,--
25/09/1968,25/09/1968,Mexico,MEX,Chiapas state,Earthquake,Ground movement,15,500,0,0,1968-0073,--,--
31/01/1973,31/01/1973,Mexico,MEX,"Michoacan, Colima",Earthquake,Ground movement,17,0,0,0,1973-0014,--,--
28/08/1973,28/08/1973,Mexico,MEX,Puebla ,Earthquake,Ground movement,500,0,0,0,1973-0035,--,--
29/11/1978,29/11/1978,Mexico,MEX,"Mexico city, Oaxaca",Earthquake,Ground movement,9,3850,0,0,1978-0135,--,--
14/03/1979,14/03/1979,Mexico,MEX,"Guerrero, Acapulco, Gudalajara, Monterrey, Puebla (Mexico city, south area)",Earthquake,Ground movement,5,7535,30000,0,1979-0032,--,--
09/06/1980,09/06/1980,Mexico,MEX,Northwest,Earthquake,Ground movement,2,60,0,0,1980-0051,--,--
24/10/1980,24/10/1980,Mexico,MEX,Oaxaca state,Earthquake,Ground movement,65,6300,0,0,1980-0097,--,--
25/10/1981,25/10/1981,Mexico,MEX,"Mexico city, Michoacan",Earthquake,Ground movement,3,28,0,0,1981-0093,--,--
07/06/1982,07/06/1982,Mexico,MEX,"Near coast of Guerrero, Michoacan",Earthquake,Ground movement,9,17,0,0,1982-0291,--,--
19/09/1985,19/09/1985,Mexico,MEX,"Mexico city, Michoacan, Jalisco",Earthquake,Ground movement,9500,2130204,4104000,0,1985-0109,--,--
24/11/1987,24/11/1987,Mexico,MEX,Mexicali,Earthquake,Ground movement,2,3050,0,0,1987-0254,--,--
25/04/1989,25/04/1989,Mexico,MEX,Near coast of Guerrero,Earthquake,Ground movement,3,350,0,0,1989-0073,--,--
24/10/1993,24/10/1993,Mexico,MEX,Guerrero state,Earthquake,Ground movement,0,0,0,0,1993-0086,--,--
14/09/1995,14/09/1995,Mexico,MEX,"Costa Chica (Guerrerro state), Oaxaca, Ometepec, Igualapa, Cuajinicuilapa",Earthquake,Ground movement,6,4670,21100,0,1995-0203,--,--
09/10/1995,09/10/1995,Mexico,MEX,"Jalisco, Colima, Guerrero, Michoacan",Earthquake,Ground movement,58,44465,0,0,1995-0253,--,--
20/10/1995,20/10/1995,Mexico,MEX,"Chiapas, Tuxtla Gutierrez, Nuevo Mexico, Tenochititlan, La Garza, Alvaro Obregon, Villaflores",Earthquake,Ground movement,0,18000,0,0,1995-0454,--,--
12/01/1997,12/01/1997,Mexico,MEX,Arteaga area (Michoacan),Earthquake,Ground movement,1,5000,0,0,1997-0071,--,--
22/05/1997,22/05/1997,Mexico,MEX,"Arteaga, Patzcuaro, Michoacan",Earthquake,Ground movement,0,12000,0,0,1997-0116,--,--
15/06/1999,15/06/1999,Mexico,MEX,"West Puebla, Oaxaca State",Earthquake,Ground movement,15,16200,226800,0,1999-0208,"Slide (land, mud, sn",--
30/09/1999,30/09/1999,Mexico,MEX,"North Puerto Angel, Coastal State Oaxaca",Earthquake,Ground movement,31,115215,164800,0,1999-0360,--,--
21/06/1999,21/06/1999,Mexico,MEX,Guerrero,Earthquake,Ground movement,0,6500,0,0,1999-0385,--,--
09/08/2000,09/08/2000,Mexico,MEX,Lazaro Cardenas district (Michoacan province),Earthquake,Ground movement,0,1,0,0,2000-0111,--,--
22/01/2003,22/01/2003,Mexico,MEX,"Colima, Armeria, Coquimatlan, Ixtlahuacan, Cuahutemoc, Villa de Alvarez, Manzanillo, Minatitlan, Tecoman districts (Colima province), Zapotitlan de Vadillo, Toliman, Tonila, Pihuamo districts (Jalisco province)",Earthquake,Ground movement,29,178603,116300,25000,2003-0039,"Slide (land, mud, sn",--
04/04/2010,04/04/2010,Mexico,MEX,Mexicali district (Baja California province),Earthquake,Ground movement,2,25232,1150000,400000,2010-0158,--,--
11/12/2011,11/12/2011,Mexico,MEX,Guerrero province,Earthquake,Ground movement,2,152,0,0,2011-0512,--,--
20/03/2012,20/03/2012,Mexico,MEX,"Guerrero, Oaxaca, Mexico provinces",Earthquake,Ground movement,2,49011,320000,160000,2012-0124,--,--
18/04/2014,18/04/2014,Mexico,MEX,"Guerrero, Morelos, Distrito Federal, Michoacan provinces",Earthquake,Ground movement,0,381,0,0,2014-0127,--,--
07/07/2014,07/07/2014,Mexico,MEX,Chiapas province,Earthquake,Ground movement,3,27000,0,0,2014-0234,--,--
02/12/1957,02/12/1957,Mongolia,MNG,Altay,Earthquake,Ground movement,1200,0,0,0,1957-0012,--,--
21/01/1909,21/01/1909,Morocco,MAR,Tetouan,Earthquake,Ground movement,100,0,0,0,1909-0014,--,--
29/02/1960,29/02/1960,Morocco,MAR,Agadir,Earthquake,Ground movement,12000,25000,120000,0,1960-0010,--,--
24/02/2004,24/02/2004,Morocco,MAR,"Tamassint village (Imrabten area, Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Ajdir village (Ait Youssef Ouali area, Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Ait Kamra, Bni Abdallah areas (Bni Ouriagh sub-district, Al Hoceima district, Taza - Al Hoceima - Taounate province), Imzouren sub-district (Al Hoceima district, Taza - Al Hoceima - Taounate province)",Earthquake,Ground movement,628,13465,400000,0,2004-0073,--,--
22/02/2006,22/02/2006,Mozambique,MOZ,"Machaze, Mossurize, Cidade de Chimoio districts (Manica province), Cidade da Beira district (Sofala province)",Earthquake,Ground movement,4,1476,0,0,2006-0100,--,--
05/05/1930,05/05/1930,Myanmar,MMR,"Pegu, Rangoon",Earthquake,Ground movement,500,0,0,0,1930-0006,--,--
04/12/1930,04/12/1930,Myanmar,MMR,"Nyauglebin, Toungoo, Pyu",Earthquake,Ground movement,36,0,0,0,1930-0017,--,--
26/12/1941,26/12/1941,Myanmar,MMR,Eastern Burma,Earthquake,Ground movement,15,0,0,0,1941-0016,--,--
05/01/1991,05/01/1991,Myanmar,MMR,Thabeikkyin area,Earthquake,Ground movement,0,160,0,0,1991-0001,--,--
12/07/1995,12/07/1995,Myanmar,MMR,Shan state,Earthquake,Ground movement,0,0,0,0,1995-0148,--,--
26/12/2004,26/12/2004,Myanmar,MMR,"Kawthoung, Pyapon, Pathein districts (Ayeyawaddy province), Kawthoung district (Taninthayi province), Sittwe district (Rakhine province)",Earthquake,Tsunami,71,15700,500000,0,2004-0659,--,--
24/03/2011,24/03/2011,Myanmar,MMR,"Tarlay area (Tachileik district, Shan (E) province)",Earthquake,Ground movement,74,21277,3600,0,2011-0090,--,--
11/11/2012,11/11/2012,Myanmar,MMR,"Chaung-U area (Monywa district, Sagaing province), Kyaukmyaung village (Shwebo district, Sagaing province), Myaung area (Sagaing district, Sagaing province), Mogok, Singu, Thabeikkyin areas (Pyin-Oo-Lwin district, Mandalay province), Kyaukse district (Mandalay province)",Earthquake,Ground movement,38,1486,1170,0,2012-0417,"Slide (land, mud, sn",--
24/08/2016,24/08/2016,Myanmar,MMR,"Magway, Mandalay, Rakhine, Sagaing provinces",Earthquake,Ground movement,4,1152,0,0,2016-0383,--,--
15/01/1934,15/01/1934,Nepal,NPL,"Eastern Nepal, Kathmandu Valley",Earthquake,Ground movement,9040,0,0,0,1934-0001,--,--
27/06/1966,27/06/1966,Nepal,NPL,Nepal-India border,Earthquake,Ground movement,80,20100,1000,0,1966-0051,--,--
29/07/1980,29/07/1980,Nepal,NPL,"Mahakali, Seti, Karnalin Bheri, Rapti zones",Earthquake,Ground movement,100,240600,245000,0,1980-0071,--,--
20/08/1988,20/08/1988,Nepal,NPL,"Daharam, Dhankuta, Terathum, Panchthar, Ilam, Morang, Bhaktapur",Earthquake,Ground movement,709,301016,60000,0,1988-0383,--,--
20/10/1993,20/10/1993,Nepal,NPL,Northwestern,Earthquake,Ground movement,0,285,0,0,1993-0580,--,--
18/09/2011,18/09/2011,Nepal,NPL,"Lamjung, Syangja areas (Gandaki district, Western province), Dolakha, Ramechhap areas (Janakpur district, Central province), Khotang, Solukhumbu areas (Sagarmatha district, Eastern province), Mechi, Koshi districts (Eastern province), Bagmati district (Central province)",Earthquake,Ground movement,7,167949,0,0,2011-0351,--,--
25/04/2015,25/04/2015,Nepal,NPL,"Gorkha area (Gandaki district, Western province), Dolakha, Ramechhap areas (Janakpur district, Central province), Bagmati district (Central province)",Earthquake,Ground movement,8831,5639722,5174000,100000,2015-0144,"Slide (land, mud, sn",--
12/05/2015,12/05/2015,Nepal,NPL,"Kathmandu, Sindhupalchok areas (Bagmati district, Central province), Dolakha area (Janakpur district, Central province)",Earthquake,Ground movement,138,2428,0,0,2015-0175,"Slide (land, mud, sn",--
13/04/1992,13/04/1992,Netherlands (the),NLD,Roermond,Earthquake,Ground movement,0,20,0,0,1992-0093,--,--
/06/1929,/06/1929,New Zealand,NZL,Murchison,Earthquake,Ground movement,17,0,0,0,1929-0013,--,--
03/02/1931,03/02/1931,New Zealand,NZL,"Hastings, Napier Hawke's Bay",Earthquake,Ground movement,256,11000,25000,0,1931-0004,--,--
24/05/1968,24/05/1968,New Zealand,NZL,Inangahua,Earthquake,Ground movement,3,314,2669,0,1968-0099,--,--
14/01/1976,14/01/1976,New Zealand,NZL,"Kermandec Is., Raoul",Earthquake,Ground movement,0,0,0,0,1976-0021,--,--
02/03/1987,02/03/1987,New Zealand,NZL,Edgecumbe (Bay of Plenty),Earthquake,Ground movement,1,7025,210000,0,1987-0068,--,--
03/09/2010,03/09/2010,New Zealand,NZL,Christchurch city (Canterbury province),Earthquake,Ground movement,0,300002,6500000,5000000,2010-0463,--,--
21/02/2011,21/02/2011,New Zealand,NZL,Christchurch city (Canterbury province),Earthquake,Ground movement,181,301500,15000000,12000000,2011-0068,--,--
13/06/2011,13/06/2011,New Zealand,NZL,"Canterbury, Nelson-marlborough, Otago, Southland, Westland provinces",Earthquake,Ground movement,1,345,3000000,2000000,2011-0388,"Slide (land, mud, sn",--
21/07/2013,21/07/2013,New Zealand,NZL,"Wellington's Central Business Center, Paraparaumu, Wainuiomata, Porirua, Hutt Valley areas (Wellington province)",Earthquake,Ground movement,0,13840,50000,0,2013-0268,--,--
13/11/2016,13/11/2016,New Zealand,NZL,"Culverden, Kaikoura (Canterbury province), Wellington province",Earthquake,Ground movement,2,50,3900000,2200000,2016-0395,Tsunami/Tidal wave,"Slide (land, mud, sn"
04/02/1906,04/02/1906,Nicaragua,NIC,Masaya,Earthquake,Ground movement,1000,0,0,0,1906-0009,--,--
31/03/1931,31/03/1931,Nicaragua,NIC,Managua,Earthquake,Ground movement,1000,0,15000,0,1931-0001,--,--
/08/1951,/08/1951,Nicaragua,NIC,,Earthquake,Ground movement,500,0,0,0,1951-0038,--,--
04/01/1968,04/01/1968,Nicaragua,NIC,Managua,Earthquake,Ground movement,0,2000,2000,0,1968-0018,--,--
23/12/1972,23/12/1972,Nicaragua,NIC,Managua,Earthquake,Ground movement,10000,720000,845000,100000,1972-0067,--,--
03/04/1990,03/04/1990,Nicaragua,NIC,"Rivas, Managua",Earthquake,Ground movement,0,0,0,0,1990-0194,--,--
01/09/1992,01/09/1992,Nicaragua,NIC,"San Martin, San Juan Del Sur, Huehuete, Casares, La Boquita, Poneloya, Corinto, Masachapa, Pochomil",Earthquake,Ground movement,179,6179,25000,0,1992-0079,Tsunami/Tidal wave,--
25/03/1998,25/03/1998,Nicaragua,NIC,Ticuante area,Earthquake,Ground movement,0,238,0,0,1998-0586,--,--
06/07/2000,06/07/2000,Nicaragua,NIC,"Laguna de Apoyo nature reserve (Masaya district, Masaya province)",Earthquake,Ground movement,7,7477,0,0,2000-0387,--,--
11/04/2014,11/04/2014,Nicaragua,NIC,Managua province,Earthquake,Ground movement,2,12281,3000,0,2014-0111,--,--
31/05/1935,31/05/1935,Pakistan,PAK,Quetta (Baluchistan),Earthquake,Ground movement,60000,0,0,0,1935-0005,--,--
27/11/1945,27/11/1945,Pakistan,PAK,Makran,Earthquake,Ground movement,4000,0,0,0,1945-0007,--,--
28/12/1974,28/12/1974,Pakistan,PAK,North Indus R. Valley,Earthquake,Ground movement,4700,50200,3255,0,1974-0063,--,--
12/09/1981,12/09/1981,Pakistan,PAK,"Karakoram, Darel, Tangir, Khanbari valleys",Earthquake,Ground movement,250,2000,0,0,1981-0081,"Slide (land, mud, sn",--
12/12/1981,12/12/1981,Pakistan,PAK,Koshkak,Earthquake,Ground movement,6,237,0,0,1981-0127,--,--
31/12/1983,31/12/1983,Pakistan,PAK,"Pakistan/Afghanistan border, Hindu Kusk region",Earthquake,Ground movement,24,543,3000,0,1983-0165,--,--
17/02/1984,17/02/1984,Pakistan,PAK,Chiltral-Landi Kotal (Hindu Kush),Earthquake,Ground movement,4,12,0,0,1984-0339,--,--
29/07/1985,29/07/1985,Pakistan,PAK,Chitral (Hindu Kush area),Earthquake,Ground movement,5,12038,2000,0,1985-0078,--,--
16/10/1986,16/10/1986,Pakistan,PAK,Khuzdar area,Earthquake,Ground movement,0,750,0,0,1986-0186,--,--
22/10/1990,22/10/1990,Pakistan,PAK,Hindu Kush region,Earthquake,Ground movement,11,250,0,0,1990-0165,--,--
04/03/1990,04/03/1990,Pakistan,PAK,Kalat Area,Earthquake,Ground movement,11,40,1000,0,1990-0189,--,--
17/06/1990,17/06/1990,Pakistan,PAK,South Baluchistan Province,Earthquake,Ground movement,0,6,0,0,1990-0219,--,--
31/01/1991,31/01/1991,Pakistan,PAK,"Malakand, Chitral, Peshawar area",Earthquake,Ground movement,300,204794,10000,0,1991-0033,--,--
28/08/1992,28/08/1992,Pakistan,PAK,Quetta,Earthquake,Ground movement,4,0,0,0,1992-0058,--,--
20/05/1992,20/05/1992,Pakistan,PAK,"Peshawar, Kohat districts",Earthquake,Ground movement,36,2100,0,0,1992-0202,--,--
28/02/1997,28/02/1997,Pakistan,PAK,"Harnai (Sibi district, Baluchistan Province)",Earthquake,Ground movement,50,10100,0,0,1997-0030,"Slide (land, mud, sn",--
20/02/1998,20/02/1998,Pakistan,PAK,"Yar Husain, Rawalpindi, Peshawar",Earthquake,Ground movement,1,611,0,0,1998-0579,"Slide (land, mud, sn",--
26/01/2001,26/01/2001,Pakistan,PAK,"Badin District, Tharparkar District, Mirpur Khas District districts (Sindh province)",Earthquake,Ground movement,12,914292,500,0,2001-0033,--,--
03/03/2002,03/03/2002,Pakistan,PAK,Bajaur Agency district (Federally Administered Tribal Areas province),Earthquake,Ground movement,3,0,0,0,2002-0122,--,--
02/11/2002,02/11/2002,Pakistan,PAK,Administrative unit not available district (Jammu and Kashmir province),Earthquake,Ground movement,17,15065,0,0,2002-0692,"Slide (land, mud, sn",--
20/11/2002,20/11/2002,Pakistan,PAK,Administrative unit not available district (Jammu and Kashmir province),Earthquake,Ground movement,19,140782,0,0,2002-0721,"Slide (land, mud, sn",--
14/02/2004,14/02/2004,Pakistan,PAK,"Bisham Tehsil area (Shangla District district, North-West Frontier province), Batagram District, Mansehra District, Kohistan District districts (North-West Frontier province)",Earthquake,Ground movement,24,13148,0,0,2004-0054,"Slide (land, mud, sn",--
08/10/2005,08/10/2005,Pakistan,PAK,"Bisham Tehsil, Chakisar Tehsil areas (Shangla District district, North-West Frontier province), Palas Sub-Division area (Kohistan District district, North-West Frontier province), Abbottabad District, Mansehra District, Batagram District districts (North-West Frontier province), Gujranwala District, Gujrat District, Rawalpindi District districts (Punjab province), Islamabad District district (Islamabad province),",Earthquake,Ground movement,73338,5128309,5200000,0,2005-0575,--,--
28/10/2008,28/10/2008,Pakistan,PAK,"Khanozai village (Pishin District district, Balochistan province), Kawas village (Ziarat District district, Balochistan province), Harnai area (Sibi District district, Balochistan province)",Earthquake,Ground movement,166,75320,10000,0,2008-0500,"Slide (land, mud, sn",--
18/01/2011,18/01/2011,Pakistan,PAK,"Garhi Khairo village (Jacobabad district, Sindh province), Quetta, Chagai districts (Balochistan province)",Earthquake,Ground movement,2,1000,0,0,2011-0104,--,--
16/04/2013,16/04/2013,Pakistan,PAK,"Mashkhel area (Chagai district, Balochistan province), Washuk area (Kharan district, Balochistan province), Karachi Central District, Karachi East District, Karachi South District, Karachi West District districts (Sindh province)",Earthquake,Ground movement,41,15175,0,0,2013-0099,--,--
24/09/2013,24/09/2013,Pakistan,PAK,"Awaran District, Chagai District, Gwadar District, Kech District, Khuzdar District, Panjgur District districts (Balochistan province)",Earthquake,Ground movement,399,185749,100000,0,2013-0381,--,--
28/09/2013,28/09/2013,Pakistan,PAK,Awaran District district (Balochistan province),Earthquake,Ground movement,22,50,0,0,2013-0484,--,--
25/10/2015,25/10/2015,Pakistan,PAK,"Islamabad District district (Islamabad province), Chakwal District, Gujranwala District, Jhang District, Jhelum District, Kasur District, Mianwali District, Multan District, Muzaffargarh District, Narowal District, Rawalpindi District, Sahiwal District, Sargodha District, Sheikhupura District districts (Punjab province), Azad area (Jammu and Kashmir province), North-West Frontier province",Earthquake,Ground movement,280,502590,0,0,2015-0476,--,--
