affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
924,21/12/1993,10,-73.86509339999999,0,5.554721499999999,21/12/1993,2,3,2
1000,13/07/2005,7,-90.5154638,0,14.6518608,12/07/2005,2,3,2
1000,25/09/2001,11,121.631453,0,31.025473,25/09/2001,2,3,2
1000,15/07/1988,17,118.7574856,0,30.9443224,15/07/1988,3,3,2
1000,28/06/1974,300,-73.68025999999999,0,4.43086,28/06/1974,4,3,2
1003,18/07/2015,7,91.8191828,0,22.3474227,18/07/2015,2,3,2
1054,06/04/2010,68,-75.2073736,0,-12.0710847,01/04/2010,4,3,2
1060,16/10/1989,0,-72.3540644,0,18.5327562,16/10/1989,1,3,2
1153,16/12/2009,59,-74.2177519,0,-13.1883018,16/12/2009,4,3,2
1500,/12/1988,0,6.8070927,0,6.152307,/12/1988,1,3,2
